review_text,label,rating,movie_id
"I dont have one complaint about this movie. I could watch it every day. Has the perfect amount of action, comedic relief, suspense and drama. Will always be a 10/10 from me.",positive,10,tt0468569
"Iv been told I have a high standard in movies, perhaps I do. But I guess when we are all treated to the cinematic prowess of Matrix 2 and 3, transformers 4 (but lets face it they all weren't that good going from ""ok sure' downward), pirates of the Caribbean 4, and even Jupiter ascending, that bar is set rather high. Hopefully that made my point. The opening scene goes into an elaborate, over the top CGI'ed battle, that 4 or 5 minutes in works out where it went wrong and tones it down. Only to have that whole story line completely disregarded aside from a small one line for the rest of the film I have never seen a good vs evil movie like this that I found myself rooting for the bad guy so much, as bad as the script writing for ultron was, James Spaders charisma still shone through and made me reminisce of better James Sader movies and TV series. Even the typical monologue stance of Alan Shaw was represented. However that is where the charisma halted. Also after an hour not sure who wouldn't be rooting for him to put us all out of our misery. A love story thrown in the middle of it makes us raise our eyebrows for a second before realising it was just piled on top and no thought put into it. The battle scenes seemed more like something out of transformers where metal smashing into metal we are expected to know what is going on and which chunk of metal is the good and bad. The one liners.. oh the one liners Everyone who loved the speedy kid in xmen days of future past got to see his twin European brother. The next avengers movie may work better as it might be the combination of the avengers and guardians of the galaxy, who I rate highly cause its like the creators know its not a serious movie, there is actual humour and characters you end up caring about cause its just good wholesome fun. The 2 reasons this didn't get a 1/10 is James Spader; and I have seen 15 minutes of another movie that easily outdoes this movie as worst movie ever made. All in all I want to explore my legal options in getting compensation back for losing 2 and a half hours of my life that I'll never get back.",negative,1,tt2395427
"The style and all the different changing styles that come and go are visually stunning. There was so much visual stuff going on at the same time, that it was overwhelming. Absolutely love the comic book style look of the movie. Great self-aware humor the way it makes fun of Spiderman 3. It's definitely a movie geared towards teens, but adults can enjoy it just the same. The soundtrack is great. I love how this movie has the opportunity to introduce younger kids to old school hip hop. It's a very fun, very entertaining movie with some really good ideas and concepts. It's a very fast-paced movie. I love when they introduce all the other Spider-man's. Spider-man Noir is one of the coolest concepts, I literally nerded out and yelled when they revealed him. Nic Cage as the voice is perfection. The movie's got a good sense of humor. The concept of the anime girl and Porker pig are too good. The action is exciting and really well animated. The movie taps into some unexpected emotional depth that left me teary eyed. The storytelling is really well done. The movie does a good job at highlighting how you shouldn't give up and keep trying. And how there's not only one iteration of a hero, there's hundreds. Really great movie! I'd watch it again. Raw score: 8.5/10.",neutral,5,tt4633694
"mild spoilers here regarding this movie and ""Strangers on a train"" and ""Psycho"" It alway bothers me when things in movies get too complicated and unrealistic. Maybe that's not the point if you are doing a ""comment on our society"" as someone stated here, but to me it matters when you are trying to do a crime mystery / thriller. I didn't get thrilled, so I did not like that movie. As Chandler wrote it in an essay, if you want to kill somebody, you don't train a snake to sneak into a closed chamber to bite the victim, you don't dress up in a costume (see Edgar Wallace), you don't invite ten people to a remote castle just to kill 'em one by one (Christie). No you simple ambush the victim and kill him in a dark back road or like Hitch did it in ""Strangers on a train"" on that island or the killing of Arbogast in Psycho (yes I know there was a dress involved). This movie was clearly made before C.S.I. hit the screen. Heck, this movie was made before they invented witnesses or anything else which would be a challenge to the killer, like being seen when he stalks his victims by a neighbor or something... He just enters the apartments of these people like he owns their places and then kills 'em in the most complicated way just to create the effect. And he gets away every time. He's a genius, he's better than Arsène Lupin, better even than Keyser Soze, better than the Joker, you name it. Make your comments on society and do a movie like ""American History X"". Make a thriller - do it Hitchcock-Chandler-style. But is it just me and old Raymond who prefer it that way?? 4/10 Macaulay J. Connor",negative,4,tt0114369
"So this is the breakout movie for Jason Statham and the first movie where he plays as the lead role. I didn't much think of this actor when this film first debuted. But he really built himself up to be one of the most well known action stars out there. I remember watching this movie as a kid and thought it was alright, maybe because I was a big Jet Li fan back then. Sure this film can be slightly corny in today's standards and the chase and action sequences are ridiculous. But a movie like this shouldn't be taken seriously. And it seems to get even more ridiculous and even more over the top with each installment. So the plot is about this guy named Frank Martin who is a Ex-Special Forces Operator and topnotch driver that transports people or objects from one destination to another for a fee. Even if the task is dangerous, so in a way he is a getaway driver. He has three rules. Rule One: Never change the deal. Rule Two: No names--Frank doesn't want to know whom he's working for, or what he's transporting. Rule Three: never look in the package. The last two rules puts him at a disadvantage in my opinion, especially since he works for dangerous guys. From the dialogue to the anti-hero to bad guys interactions is very cliché, but it's one of those action movies that because of the simple and yet fun action sequences. Even if the characters directions and decisions doesn't make much sense either. Mainly because it doesn't try to be more than what it is, while it having effort and well choreographed sequences in it mixed in with humor. This is a cool (although a bit corny now) and stylish action movie that doesn't take itself too seriously. So overall, this movie despite the mediocre character development and story it connects well enough with the cool action sequences to make it worth a rental and made it worth a watch in the theaters when it came out. 7.1/10",negative,1,tt0293662
"I honestly don't know how anyone could possibly not love this movie, much less despise it. The director obviously took for granted that everyone who decided to view the film would have some intelligence and he wouldn't have to spend an unnecessary amount of time explaining why characters are the way they are or do the things they do. A back story is not the directors responsibility in a freaking sequel. As for the characters being prone to having very involved and seemingly impossible plans that revolve around knowledge that you think they probably don't have, I have two responses. There is a reason that the movie is even made. First of all, the people in it are not real and therefore are not subjected to limits of normal reality. There are countless things that happen in movies that probably shouldn't happen, but there are maybe even more things that happen in real life that shouldn't happen... Who made you the judge of the probabilities of fictional occurrences? Secondly, the reason that a story is being told about people is not because they are normal. The reason they are characters in a movie is because they are exceptional and are not limited to the normal standards of behavior of normal people and can sometimes do surprising things that ordinary people can't do. This tends to be the case with a great deal of movies, and is especially common in SUPERHERO MOVIES!!! The point of the entire genre is that we know this stuff can't really happen. You don't have to explain individual circumstances that can't happen and support your claims with your limitless knowledge of the laws of physics and probabilities of fictional worlds. We get it, you know everything that could ever happen and ever has happened and something happened in the movie that couldn't have happened so it's a bad movie. Brilliant!!! And if you thought the movie was too long, then you are an idiot. And I'm not arguing with you whether the movie was actually too long or not. Maybe it was, maybe it wasn't... I personally could have watched it a lot longer than 2.5 hours. There is this mystical thing you can do before you go see a movie... it's called CHECK HOW LONG THE MOVIE IS. If you don't want to watch a two and a half hour movie, than don't go to a movie that lasts two and a half hours. And if you don't want to but do anyway, then don't complain about it because there is no excuse and it's your own fault. And while Maggie Gyllenhaal may not be the most attractive woman they could have cast for the role of Rachel Dawes, maybe Batman and Harvey Dent just aren't as superficial as everyone who finds the movie flawed because Batman values character over appearance. And I read a comment that complained about the Joker being too serious and violent. There is a reason the Joker is Batman's arch-nemesis. He is a psychopathic, homicidal, ruthless murderer with no morals or values whatsoever, the exact opposite of Batman in every way. To think he goes around committing ""prankish"" crimes and is an all around funny guy is naive and missing the point. And if I hear one more person complain about Batman's voice I am going to shoot myself. This isn't like Spiderman where he can talk to people he knows in his normal voice and people still won't figure out who he is, or worse, Superman when he just puts on some glasses. You can see half of Batman's face even with his mask on, do you not think it would help to hide his true identity if he didn't use his normal voice when speaking? I MEAN COME ON!!! Is it that hard to understand? People are really reaching for complaints about this movie. ""WAHHH, ITS TOO DARK...WAHHH"". Well, I believe Gotham City is kind of recognized as a dark place with a lot of crime and darkness. It kind of plays in to the overall setting and subsequently affects the quality of the film. In the 90's, the fantasy Batman films were fine. But now that I've seen this much realism with the last two Batman movies, I can't go back to the phony, almost comedic interpretations of what was meant to be somewhat serious struggles between good and evil. I can't and I won't, and what's more, I won't stand idly by while someone is complaining about the best thing to ever happen to not only Batman, but possibly the superhero genre as a whole. Do you have any idea the kind of quality movies we are going to get now, people following The Dark Knight's example, trying to compete with it, and so on? Do you realize that this movie has made over 22 million dollars, ON A TUESDAY!!! It's been out a week now, and is already in the top 50 grossing movies of ALL TIME. I mean, could it be that 99% of the world is wrong about this movie and it's actually garbage? I mean really, what's next. ""I didn't see Bruce Wayne sleeping in the film. People have to sleep to live. It's not realistic...drrr"" ""WAHHH, its a crime fighting movie with a superhero and villains but there's fighting in it and its violent fighting...WAHHH"" Oh, actually some people really do have that complaint. I personally find it laughable, as well as anyone else who doesn't give this movie at least a 9/10.",positive,9,tt0468569
"It is a movie that is difficult to understand in its first presentation. It is very necessary to review it in order to understand. It criticizes capitalism and exposes the ills of consumer society with a Marxist view, and portrays and describes the narrator's schizophrenia through multiple projections of his own person. The film is cult, but long and boring, and in my view, super-overated. grade 2/10",negative,2,tt0137523
"There are some doozies on here on the top 250 list, but Interstellar being ranked 18th takes the cake, and it's not very close. I remember I went into watching this after seeing it ranked highly and after so much praise and hyperbolic acclaim and was excited to see it as a result. The letdown was so monumental as I was left scratching my head at the dichotomy between such exhuberant online praise and what I was actually experiencing. The acting is actually pretty bad in this, and that's just for starters what stands out the most. It can be even cringeworthy at times. The drama that the writers are going for at first seems effective, but as the story unfolds, you begin to see that it's not working. The special effects are undeniably good, and that's where my 4 stars comes from (about the only thing). When it was over, it was one of the biggest ""That's it?"" feelings that comes with watching overhyped and overrated movies I've ever had. 4/10.",negative,4,tt0816692
"I bought The Godfather: The Game and was sucked so deeply into it that I wanted to see the movies. My brother kept telling me about how the scenes in the movie played out and that alone was enough to make me buy the entire collection on DVD. I will never regret that decision so long as I live. The Godfather plays out like a documentary with out the corny voice over. The actors in this movie do such a great job it feels as though you aren't watching a movie but are instead watching the individual lives play out. There isn't a plot that can be fingered out. If you had to it would be the war between all the families and the cause of it. Don Vito Corleone is approached by a member of the Tattaglia family to form a deal between the two families in a new business venture: the selling of drugs. Don Corleone, a vigilant believer in the old ways, feels that getting into the business of drugs will draw too much heat. And because of this he refuses the offer that is placed before him. This fuels a fire with the Tattaglia family and it has a domino effect that causes wars between all of the families. The movie revolves around this central premise and comes to a head with the ending of the war. The outcome and what ends the war is also unpredictable and full of strategic writing. And I feel that the ending will surprise any body who doesn't already know how it all does. The only reason I didn't give this movie a 10/10 is because although it is a very entertaining and among the best movies I've ever seen, I don't feel that it is THEE best. There are movies out there that will entertain all audiences and that are just as good. There are movies that I can watch with friends without them growing bored. It gets a 9 because, as much as I love this movie, I can admit that it will only entertain a certain kind of person. I know there are movies that don't have this restriction. A definite must buy for collectors; Make sure you like dramatic movies and not action movies though.",positive,10,tt0068646
"The Wolf of Wall Street is Martin Scorsese unleashed - a three-hour whirlwind of sex, drugs, money, and moral collapse, fueled by a career-high performance from Leonardo DiCaprio. As Jordan Belfort, DiCaprio is electric: charming, disgusting, hilarious, and impossible to look away from. The film doesn't just show you the rise and fall of a corrupt stockbroker - it immerses you in the madness, daring you to enjoy the ride even as it spirals into total chaos. From the infamous quaalude crawl to the yacht scenes to motivational speeches that sound like sermons to the damned, Scorsese makes excess feel exhilarating and exhausting all at once. Jonah Hill is a revelation as Donnie Azoff, bringing wild unpredictability and razor-sharp timing. The supporting cast is stacked, the editing (by Thelma Schoonmaker) is kinetic, and the use of voiceover narration is classic Scorsese - self-aware, confessional, and dripping with irony. But what holds it back slightly is that its relentless energy can also be overwhelming. The film walks a fine line between satirizing and glorifying its subject - and while the message is clear to many, some viewers may miss the deeper critique beneath the coke-fueled chaos. 8.5/10 - a riotous, jaw-dropping rollercoaster of greed and depravity, led by a director and actor firing on all cylinders. It's not just a movie - it's a three-hour high, and like most highs, it eventually comes crashing down.",neutral,5,tt0993846
"Let's start with Batman's last line ""You either die a hero or you live long enough to see yourself become the villain"". This movie is surely the best of the year so far and deservedly so. I'll keep it short...all the characters and are given a worth time on screen(although i still want more of heath:p). The direction is superb as well is the acting by whole cast, even the small characters of Michael Caine and Morgan Freeman are very well dealt with. But the most important person who steals the show is one and truly MR.Heath Ledger; even Batman looks a bit frightened by him(look at the eyes of batman when he interacts with joker in cell). This is easily the best batman movie and way better than ""Begins"". So i'll just say watch it even if u are not familiar with batman franchise. Watch it simply for the cynicism of heath ledger and u'll know why is there an Oscar buzz. Hat's off to Nolan and RIP Heath Ledger we'll miss ya. EASILY 10/10 AND HEATH 100/10",positive,10,tt0468569
"Plot: 9.7/10 The Joker has taken over Gotham City and does it in the most intense and interesting way possible. While Batman must must endure the psychological horror that the Joker puts him through. Action: 9.6/10 The hand to hand combat is pretty good but this movie shines on its set pieces, especially the car chasing sequences that's where this movie peaks for its action. Acting: 9.5/10 Yes Heath Ledger gives one of the greatest performances of all time as the Joker everyone knows that. I really do want to shoutout Aaron Eckhart for his amazing performance as Harvey Dent and 2 face and Gary Oldman as commissioner Gordon. Christian Bale gives me probably my favorite Bruce Wayne performance. While everyone else in the movie ranges to very good to good. Cinematography: 9.5/10 This movie has a lot of big set pieces that are shot extremely beautifully. To me though this movie is shot the best when it's two characters talking together especially the Batman and Joker interrogation scene. Overall a masterfully shot film. Affects: 9.6/10 Christopher Nolan uses CGI very sparingly in all his films but when he does it usually looks great. Where this movie shines is the set pieces that all use practical effects that look amazing every time. Musical Score: 9.8/10 Possibly one of my favorite scores in a movie of all time. Filled with grand orchestral sets and heavy drums the music in this film makes you feel every emotion in its scenes and captures the perfect balance of hope and despair. Replay ability: 9.9/10 Quite easily has had one of the best replay ability than most films. This movie has never bored me or over stayed it's welcome. You can watch this movie so many times and catch new things you didn't see before. Overall: 9.65/10.",positive,7,tt0468569
"On the 29th of April 2015, my brother and I went to see this highly anticipated movie. I would give it an 8.2-8.5 out of 10. Those who say that this movie didn't live up to the hype are idiots. It is witty with its one liners, it is jaw-dropping with its visuals and action sequences and is awesome because we get to see new Avengers (Vision, Scarlet Witch, Quicksilver etc.), Hulk vs. Hulkbuster, a villain who is just as good as Loki and a team fighting together with no boring bits or overrated scenes, like in the first Avengers movie. Those who disagree with me are spoiled fan boy haters who cannot see greatness in front of them. It is tied with the first Avengers movie as my favorite MCU movie and tied as my favorite movie of 2015 with Mad Max: Fury Road. I disagree with IMDb and believe that this movie is at least 8.2/10. Those fan boy haters are tied in their own strings of hate and impossible anticipations. There are no strings on me.",negative,2,tt2395427
"Home Alone is a holiday classic from a simpler time. Back when cheesiness was normal and nauseating wholesomeness was all the rage, Home Alone excelled. The film's massive success is both obvious and perplexing because it is as safe as possible. Empty familial platitudes and buffoonish threats give the illusion of a journey without challenging audiences. It's warm, cozy, and topped off with cartoonish violence. What did Kevin and his family really learn? Will Kevin continue to be neglected? Did any character actually arc? Despite wanting to buy into the sentimentality, some viewers might find Home Alone hollow. These feelings extend to the actual filmmaking of Home Alone as well. The cinematography throws in some shadows, POVs, and framing, but the visuals are mostly rudimentary. The same goes for the editing, production, and sound, all of which rarely enhance the experience. The effects are memorable but fairly simple, and the direction is cohesive but generic. Undoubtedly, the music is the greatest strength of Home Alone because it carries all the emotional weight that the film is selling. Ultimately, Home Alone is an adequate movie that broke through as an icon. Writing: 6/10
Direction: 7/10
Cinematography: 7/10
Acting: 7/10
Editing: 7/10
Sound: 6/10
Score/Soundtrack: 9/10
Production Design: 6/10
Casting: 8/10
Effects: 7/10 Overall Score: 7.0/10.",neutral,6,tt0099785
"There is not really any reasonable explanation why there are so many junk movies with ratings over 8 in IMDb except the fact that unfortunately we are living in the age of materialism and total commercialism. Before mentioning anything about The Dark Knight itself I should point out that the movie business started as an experiment and furthermore, it was (and I hope it still is) art. If you are a part of the lucky people that had the chance to watch old movies (starting from the early 1900s) then you probably have noticed that despite the bad quality the technique and the style of directing, cinematography, acting and ""special effects"" are fascinating. They are modern, sincere, effective, touching. That's where art starts and flourishes. However, if you take all the pointed out and replace them with high quality computer effects, deafening soundtrack, good looking actors, banal plot and the appealing to the masses simple conflict of Good vs Bad; well, here is where commercialism begins its unstoppable brainwashing system. The Dark Knight fits exactly the formula. Nothing more to say. To those who agree: There are still some great new movies coming out. It just takes time to find them. Don't be discouraged by the overwhelming amount of junk films. To those who disagree: Well, consider watching Casablanca, Silence of the Lambs, Amadeus, Star Wars :p, etc? To those who don't take a side: Now is the time to do so. To Heath Ledger: You were just great and sorry to know this was the last time to see you. [17 June 2009] Later ... Here now as I watched the film for a second time so that I would be entirely fair in my judgment I realized that 8/10 is a fair rating BUT and only BUT when The Dark Knight is rated on a different scale such as ""Top movies based on a comics"". And what is a comics other than a combination of a simple plot, good vs evil, black and white characters, lots of action? The end. When a movie has nothing more to add - no fair character development/acting, no original twists in the chain of events, no unique directing techniques... then one cannot give it more than 5/10. And since the IMDb has a great image the only way users can help keeping it safe and sound is by taking a little more seriously their voting rights. [30 June 2009]",positive,8,tt0468569
"The acting is bad, but with such a horrible screenplay I can't be surprised. The editing is horrendous as people will just teleport from one room on the second floor to suddenly being in the kitchen or will teleport from outside to coming down the stairs inside the house to the first floor. This movie is a farce for all the wrong reasons. BUT to give credit where it's due, this movie is a great fun movie to put on at a party and enjoy like The Room where you just rip into it. If I'm being serious, I give this movie a 2/10 for just all around poor everything. But on the fun scale, this movie gets a solid 7/10. It's a great ""watch with friends while drinking"" movie that I recommend solely for that reason alone.",negative,2,tt4030600
"5 /10 5/10 for di caprio Spoiler Helpful • 2 1 drfraud-1 Dec 21, 2006 Permalink",neutral,5,tt0407887
"it's came out in 1994 and was an absolute flop but found its real audience in home video, peaking as the most rented video of 1995 in the USA. A wonderful film that takes you into the prison experience of Red(Morgan Freeman) and Andy (Tim Robbins). Andy being a banker convicted of murder and Red a murderer already serving time, this movie takes you to the limits of human endurance, where the human spirit eventually prevails. The TSR takes you on an emotional journey that you will remember for a long time, thanks to the superb crafting of the film and sincere performances by the cast. The score is deep and haunting, this film is for the ages and will permanent have a place in my heart. To me it is the best film of the 90's and quite possibly one of the best of all time. The fact that this film is sitting at No.1 is a testament to just how many people love this film, many viewers seem to have an emotional bond with the film, and I don't blame them. I only wish that I could view the film for the first time again, and experience that redeeming feeling Andy and Red experienced at the end. Ignore the hype surrounding the film and judge it on your own experience, the last half hour are especially beautiful. Watch this if you already haven't, and enjoy the masterpiece that Frank Darabont has so gracefully given us the privilege of viewing. 8/10",positive,8,tt0111161
"Wow! the expectations I had on this movie was huge. Did it deliver ohh yes... The movie is darker cooler funnier and more action packed then Fotr. but maybe not really as good as a movie. The last one I thought was complete without a single flaw except maybe to little action. TTT has a 15 min slow part with Arwen and Aragorn that is pretty boring and It feels a little that that fellowship didn´t get anywhere in the story. I also felt that it could have been longer that some scenes and explanation to things were way to short. But all this is small problems compared to the experience you get from the movie. The special effects and acting and the music and scenery everything is top notch and you can really feel the love Peter jackson has for the material. The battle at helms deep is unlike anything you have ever seen before just so stong and impressive. the part where Legolas glides down the stairs in a shield and at the same time shooting arrows is one of the best and coolest moments in movie history. George Lucas should learn a bit about film making from peter. Gollum so good is he that a can`t describe it with words. TTT is not a perfect movie with the most intellectual story and there are a lot of better movies out there but it so exciting well written well made and entertaining that I almost could cry. Especially the trio of Legolas, Gimli and Aragorn has everything. Fellowship,humor, action and I love the way they speak this epic language which just sounds so cool and evolving. Go and see this movie and the first one. When the third comes out you should see all three in a row cause this is basicly one big adventure divided into three it is meant as on 10 hour movie. I cannot wait until the extended cut of TTT because then I´think this movie won´t have a singel flaw and be a 10. See the movie and feel the love for Peter Jacksons masterpiece 9.5/10",neutral,5,tt0167261
"This movie is an absolute masterpiece, and is inarguably one of the greatest sequels of all-time. Now...what can I say about this movie that hasn't already been said? Hans Zimmer, as always was fantastic, especially when we're talking about The Jokers theme. Christian Bale was even better than in 'Batman Begins,' and Batman and Jim Gordon's relationship was even more entertaining. This is a great movie, and a near-perfect one, if I've ever seen one. 9.3/10.",negative,3,tt0468569
"Not as expected. The film is more entertaining than I thought. But the acting suck, they all are too stiff. But what do you expect when Paul Walker act as a cop (he not even suit the role) and stiff muscle guy like Van Diesel, who barely can't even walk himself but become an excellent speed driver. Only Jordana Brewster did look really stunning in this movie. After all, it really worth a watch, especially for the cars lover and for the person who love fun car chase movie and hot chick. No plot though in this movie. But sure enjoyable. Max: 6.5/10",neutral,5,tt0232500
"From it's stellar opening wedding scene to it's bittersweet conclusion, The Godfather is a groundbreaking and brilliantly made film that deals with themes of power, corruption and family with subtly and finesse. Easily one of the greatest movies ever made. Mitchell Bulfin",positive,16,tt0068646
"Fight Club will forever be a classic in my book. I have never quite seen a movie that so wonderfully grips every part of the human emotion and shakes it like the edgy camera seen in the film. Granted it's not some Million Dollar Baby drama with dying characters and tear filled moments of sorrow. It doesn't have women being abused and daddys dying of cancer. What is does have is some brilliant acting, a hard-nosed look at the reality of the every day average blue collar American, and redefines the meaning of mentally insane. This movie stands on the edge and creates a new genre for itself. The script is crafted spectacularly and the plot is so interesting, you will have trouble pausing it for a quick bathroom break. The violence does not try to hide from it's importance in the movie, and the dark gritty feel of the camera matches the setting and tempo of the film with perfection. Never in my lifetime have I seen a movie so artistic and genuinely intriguing. While there are still a few better movies to date, this one ranks up there as one of the best films ever made. 9/10",positive,9,tt0137523
"Simply dumbstruck an no wonder why this movie tops the IMDb List for these long years. Its simple awesome to look at the simplicity and the screen play. The best casting and acting. At some point of time I started to look around and realized that I am still at my home. No odd scenes, dialog, character).. My only concern is why its 9.2/10 ( why is the remaining(.8)% of people voted below 10?, because they are called as Morons....The best part is that, the director or the film crew is not so greedy to shoot a prequel or sequel after the massive success of this film. Hats off, and that is the real victory of the movie. This is my first review and I am forced to write 10 Lines of text.Sorry guys!!",negative,2,tt0111161
"When even the usual obnoxious, jump-scare-hopeful teenagers are falling asleep at a film for their own demographic, you know the movie is bad. Not only is the new version of 'The Grudge' incredibly unnecessary, but it's painfully boring. It gives the audience nothing to root for, nothing to connect with, nothing exciting or memorable. There's comedic bad, and then there's boring bad. Sitting through this film was excruciating, and I can't find anything truly redeemable to warrant giving it more than 1/10 stars. Lin Shaye played her part well, and the rest of the cast was okay - especially considering how empty and hollow the material felt - but even so, this movie isn't worth giving any of your time or earnings to.",negative,1,tt3612126
"Oh my god! Current rating 8.7 and # 28 on top 250 list...!! I think many of IMDb users have gone out of their mind to vote 10, 9 & 8 to such a ridiculous crap. Yes, it is a fact that i do believe in the voting system of IMDb and it is absolutely true that i consult the reviews of this site before watching most of the films. In 95% of cases my judgment gone true. On the basis of rating and reviews i got disappointed only with two films. One is Se7en and the other is Once upon a time in the West (1968). Some of the IMDb users are also claiming Se7en to be the best work of David Fincher till date. But i don't think so... Fight Club (1999) is the best work of Fincher till date. It doesn't matter to me what others think about this review of mine but this is not a classic to be rated so high. ""The god inspired and ordered a person to eliminate those 7 people who are indulging themselves to the 7 deadly sins of the universe."" I do admire the insane attitude of the killer but the plot and the entire story was full of flaws. Like in most of the psychological thrillers here also the lead actors failed to read and analyze the mind of the killer. In every crime committed by the killer... he stayed two steps ahead of the detectives. And yes the climax itself was one of the worst i have ever seen. Watch it only if you are a strong fan of crime thrillers otherwise not! Self - interpretation by the viewer after watching the film is the most important thing... 4/10....I can't vote it more than that..",negative,4,tt0114369
"I really don't need to review this movie. All the 10/10's speak for themselves and if you look up best movies ever, this is probably at the top of 99% of the list's. I only consider movies better than the Godfather Shawshank Redemption, Schindler's List), but The Godfather is most likely the greatest achievment in cinema history. 10/10 of course.",positive,10,tt0068646
"Dull and derivative, the rebooted Grudge wastes a talented cast and filmmaker on watered-down scares that may leave viewers nursing grievances of their own.",negative,2,tt3612126
"Based on R2 DVD 134 min. I must confess this movie left me with a sense of 'why the hell was that about?'. None the less it is engrossing and enjoyable while it runs through its two and a quarter hours of mayhem, madness, some rather gruesome violence and brief pornographic moments. It would have been nice had the movie stayed a little closer to story setup in the first half hour, which played a little more intelligently then the story that finally unfolded. 6/10 worth watching.",neutral,6,tt0137523
"The main reasons that I wanted to go and see this movie were that I enjoyed Batman Begins and that I wanted to see for myself if Heath Ledger is as good as everyone was saying he is.Well I can safely say that i wasn't disappointed with the outcome of this movie. The Dark Knight is probably the best superhero movie that I have ever seen.It is also the only sequel that i've liked better then the original.Christopher Nolan has delivered everything in this movie.The special effects,the set design,the costumes,everything was superb.The acting provided the other half of this brilliant film.Gary Oldman,Aaron Eckhart,Maggie Gyllenhaal,Morgan Freeman and Michael Caine were all outstanding in their respective roles.But by far,the main standouts in this movie were Christian Bale and Heath Ledger. Bale was again oustanding as the Bat.You can certainly see that he has improved from Batman Begins even though he was good in that to.Bale's performance as Batman makes Michael Keaton,Val Kilmer, and George Clooney's portrayals as Batman look like a joke. I could probably talk for a whole hour about Heath Ledger.His performance as the Joker had everyone laughing,gasping and looking on in horror at the same time.Ledger's last appearance has certainly stunned everyone.Being able to laugh like he did was a supreme effort.I can see why people are saying that he deserves an Oscar for this role.Besides Bale,he outshone everyone else. The Dark Knight is by far,the best movie of 2008 so far.It is definitely a mustsee for Batman and non-Batman fans alike. 10/10",positive,10,tt0468569
"What happens when one of cinema's most iconic rogues is given an origin story that seeks to explain his charm, skills, and scars? Solo aims to flesh out the early years of Han Solo with energy and polish, but its safe execution leaves it more serviceable than daring. Alden Ehrenreich takes on the daunting task of portraying young Han. While he avoids outright imitation of Harrison Ford, his performance effectively captures Han's mix of swagger and vulnerability, although it takes time to gel fully. Emilia Clarke as Qi'ra brings intrigue and complexity, although her arc is only partially explored. Donald Glover's Lando Calrissian is the film's standout, exuding effortless charisma and stealing every scene he appears in. The film succeeds in world-building, showing the gritty underbelly of the galaxy: criminal syndicates, high-stakes heists, and a sense of frontier adventure. The Kessel Run sequence offers one of the most exciting set pieces, blending tension with visual spectacle. Howard keeps the pacing brisk, though the script often feels too focused on ticking boxes-explaining Han's blaster, his name, and his partnership with Chewbacca-rather than letting the story breathe organically. Visually, the muted cinematography occasionally mutes the film's sense of fun, while the narrative rarely takes risks beyond fan service. Still, as a lighthearted space adventure, it delivers entertainment and expands the saga's lore. Rating: 6/10 - Solo provides a competent and occasionally thrilling origin tale with standout performances, but its cautious storytelling keeps it from soaring beyond adequate.",neutral,6,tt3778644
"Never have I ever watched a bad film that drags as much as this did at the run time of 1 hour and 30 mins. This film is a great example of terrible pacing and piss poor storytelling. It's nothing but a cash grab marketed as a new vision for the original Grudge series because trust me, there's nothing new here. It's like they forgot what made the original ones so scary in the first place. It feels like this was a horror film that was made for someone who has never watched a horror film in their life and I bet even those people will not find this amusing. The best part of this franchise - Kayako's ghost from original Grudge series is missing from this movie save for one scene? And the ghosts that are present in this movie's cheap jump scares and horribly edited ""scary scenes"" have extremely generic designs that you would see in any low budget horror film. I literally laughed out loud at times because of how ridiculous some of those scenes were. There are no character arcs here and the film is trying to be much smarter than it actually is and the director is just exercising in how good of a shot he can take with perfect lighting and composition but there's nothing of actual substance in this movie. It literally gives away the whole story in it's opening credits and then pretends you don't know anything and tells you the same predictable story at a turtle's pace. It's a snoozefest. I was just waiting for it to be over so I can give it a 2/10 rating. Easily one of the worst horror films I have ever seen and maybe even one of the worst films I have ever seen? TRUST ME, DON'T WASTE YOUR TIME ON THIS FILM.",negative,2,tt3612126
"Around 11 years since this film was premiered and it's still one of the best superhero movies I've ever watched. This film far exceeds my expectations. Story is great. Music is outstanding. Acting is perfect.
Christian Bale made Batman a solemn, mysterious superhero. His Batman is less fictional than the older version. Then he had to confront Joker, played by Hedge Ledger who was awarded Oscar for this performance. His acting is stunning. He portrayed Joker as an insane villain who was Batman's the most dangerous rival. His joker didn't seem like it was an acting. Comparing to other Joker performance, Ledger's version is the greatest without questions. Aaron and Maggie also did a great job in this movie.
Nolan's films never disappoint me. The story got deeper and darker which can hold me form the beginning until the end. He blended everything beautifully. Stunning screenplay also convinced me to stay focus what will happened next in the film.
Another thing that impresses me so much is soundtracks composed by Hans Zimmer. Music pieces in the film are full of musicality. They can profoundly reflect emotions. In my opinion, Batman soundtrack is one of the best movie soundtracks.
There are a lot of things to talk about this movie. But in an nutshell, this movie is worth 2 hours to watch. I hope that in the future, Nolan and his colleagues will bring us some more unforgettable masterpieces like The Dark Knight. For me, this movie gets 10/10 Without hesitation.",positive,10,tt0468569
